scorer,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000,DLC_resnet50_ExR_foraging_Luki-082021Aug8shuffle1_500000
bodyparts,WCh_hotspot,WCh_hotspot,WCh_hotspot,WCh_outer_LU,WCh_outer_LU,WCh_outer_LU,WCh_outer_LD,WCh_outer_LD,WCh_outer_LD,WCh_outer_RD,WCh_outer_RD,WCh_outer_RD,WCh_outer_RU,WCh_outer_RU,WCh_outer_RU,L_wrist,L_wrist,L_wrist,L_elbow,L_elbow,L_elbow,L_shoulder,L_shoulder,L_shoulder,R_wrist,R_wrist,R_wrist,R_elbow,R_elbow,R_elbow,R_shoulder,R_shoulder,R_shoulder,L_ankle,L_ankle,L_ankle,L_knee,L_knee,L_knee,R_ankle,R_ankle,R_ankle,R_knee,R_knee,R_knee,E_tail,E_tail,E_tail,S_tail,S_tail,S_tail,neck,neck,neck,head,head,head,L_ear,L_ear,L_ear,R_ear,R_ear,R_ear,L_eye,L_eye,L_eye,R_eye,R_eye,R_eye,nose,nose,nose
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,502.754150390625,527.1146240234375,0.0008346736431121826,523.92431640625,559.5932006835938,0.0006320476531982422,507.4072265625,355.63031005859375,0.00036403536796569824,509.3443908691406,354.2879333496094,0.00014334917068481445,413.7567138671875,369.39581298828125,0.0006994307041168213,495.2435302734375,370.6609802246094,0.8757779598236084,504.3300476074219,387.86053466796875,0.5090393424034119,461.97650146484375,380.5055236816406,0.04641786217689514,500.23822021484375,395.3253479003906,0.9999629259109497,490.2833557128906,448.6440734863281,0.9996844530105591,450.85723876953125,424.4871826171875,0.9994545578956604,515.5658569335938,509.5611877441406,0.9379392862319946,518.7439575195312,482.7581481933594,0.9842265248298645,516.5275268554688,547.54345703125,0.9998867511749268,514.2550659179688,516.683349609375,0.9753414392471313,470.6029357910156,519.8383178710938,0.9910688400268555,460.8136901855469,494.3352355957031,0.6179746389389038,424.1090087890625,412.78955078125,0.8273706436157227,408.3093566894531,373.16778564453125,0.999930739402771,428.8911437988281,363.63726806640625,0.5909952521324158,411.3935852050781,398.4326477050781,0.9978888034820557,437.43585205078125,373.1878662109375,0.9989705085754395,432.6054992675781,383.0021057128906,0.9980835914611816,449.5173645019531,379.9913330078125,0.9491677284240723
1,503.091064453125,527.3487548828125,0.0014156997203826904,523.7720336914062,559.4911499023438,0.00039127469062805176,443.6795959472656,364.95806884765625,0.00017711520195007324,451.51568603515625,507.6696472167969,0.0001392960548400879,414.1494445800781,370.1593017578125,0.0005702376365661621,494.7626953125,369.0827331542969,0.9796608686447144,502.19598388671875,387.5172424316406,0.658832311630249,449.14215087890625,370.15728759765625,0.054289549589157104,501.4999694824219,395.5982971191406,0.9999485015869141,489.7722473144531,450.82733154296875,0.9996524453163147,449.31414794921875,425.6993408203125,0.9989744424819946,516.1292724609375,508.29205322265625,0.9052335023880005,518.7655029296875,483.8700256347656,0.9937734603881836,517.4850463867188,547.5252075195312,0.9998863935470581,515.4224243164062,517.816162109375,0.9931753873825073,471.95330810546875,520.2589721679688,0.9955607652664185,461.68951416015625,493.8201599121094,0.9044555425643921,426.0503845214844,413.1005859375,0.8232746124267578,406.0057373046875,372.7974548339844,0.9999716281890869,428.5980529785156,363.2355041503906,0.7710619568824768,411.2428894042969,398.8558044433594,0.9985599517822266,436.3598327636719,372.87127685546875,0.9991503953933716,431.5009765625,383.6302490234375,0.9957393407821655,449.2881164550781,380.8565673828125,0.9481266736984253
2,503.5165710449219,526.6812133789062,0.0008147954940795898,523.9693603515625,559.4588012695312,0.0004463791847229004,444.134765625,364.8929138183594,0.0003209710121154785,451.4967346191406,507.3870544433594,0.00011298060417175293,414.4891052246094,370.1114196777344,0.0006552338600158691,493.78851318359375,369.2218017578125,0.9852935075759888,502.00286865234375,387.7104797363281,0.8336597681045532,449.34869384765625,370.7686767578125,0.03961101174354553,501.5575256347656,396.339111328125,0.999965250492096,489.27777099609375,449.9718017578125,0.9992641806602478,447.5221252441406,424.35491943359375,0.9973266124725342,515.531494140625,509.9039001464844,0.8963398933410645,519.5095825195312,484.4516296386719,0.9915217161178589,517.5250854492188,546.6707153320312,0.9999024271965027,515.7952270507812,519.1306762695312,0.9915130138397217,471.6835021972656,520.6177978515625,0.9971830248832703,459.73651123046875,493.7324523925781,0.8731839656829834,425.514404296875,412.8340759277344,0.801363468170166,406.220947265625,373.348388671875,0.9999631643295288,428.2231140136719,363.3331298828125,0.7307050228118896,412.17462158203125,399.76373291015625,0.9981695413589478,436.3369140625,373.02313232421875,0.9988887310028076,431.74688720703125,384.352294921875,0.9956227540969849,451.2913513183594,382.0887451171875,0.9519760608673096
3,503.20025634765625,526.1986083984375,0.0008515119552612305,524.7590942382812,559.2046508789062,0.0005019009113311768,443.1806640625,365.0584716796875,0.0002625882625579834,450.71185302734375,507.9844970703125,0.00013509392738342285,414.39190673828125,371.0421447753906,0.0005931854248046875,493.91790771484375,369.413330078125,0.967261552810669,502.7343444824219,387.8888244628906,0.6106634140014648,458.03594970703125,377.7551574707031,0.05527698993682861,501.7919616699219,396.2213439941406,0.9999595880508423,489.8525085449219,450.2472839355469,0.9995633363723755,447.9859619140625,425.8760986328125,0.9985594749450684,515.48876953125,509.2006530761719,0.8812603950500488,519.4973754882812,485.16986083984375,0.9927569627761841,517.298828125,547.1268310546875,0.999871015548706,516.3109130859375,519.0140991210938,0.994293212890625,474.4621276855469,519.3116455078125,0.9977191686630249,460.6927185058594,492.51031494140625,0.9718421101570129,425.07745361328125,412.1043701171875,0.8596301078796387,405.77813720703125,373.59814453125,0.9999700784683228,427.6962890625,363.2563171386719,0.8369407057762146,411.2508239746094,400.10174560546875,0.9986687302589417,435.5702209472656,372.8100280761719,0.9995301961898804,430.4584045410156,384.34149169921875,0.9970334768295288,449.5354919433594,381.4639892578125,0.9388242959976196
4,503.510009765625,526.54931640625,0.001017838716506958,524.7702026367188,559.2719116210938,0.00032070279121398926,507.3488464355469,355.1650695800781,0.00021919608116149902,509.06549072265625,354.251220703125,0.00011229515075683594,414.1862487792969,370.9888610839844,0.0005109012126922607,494.6752624511719,370.09857177734375,0.984704315662384,483.80462646484375,382.7862243652344,0.7096794843673706,449.3912658691406,370.507080078125,0.08150455355644226,499.4522705078125,395.2322082519531,0.9999237060546875,490.4542541503906,449.99481201171875,0.9996633529663086,446.7308654785156,425.3632507324219,0.99667888879776,516.0289306640625,508.7823181152344,0.903267502784729,519.9435424804688,485.0005798339844,0.9878319501876831,517.6728515625,546.7479248046875,0.9997472763061523,516.2149658203125,518.7479248046875,0.9916614294052124,473.42169189453125,519.0128173828125,0.9982925653457642,460.1442565917969,493.3258361816406,0.9765965938568115,424.8824768066406,412.189697265625,0.8108656406402588,406.3927917480469,373.1987609863281,0.9999366998672485,428.60906982421875,363.4759826660156,0.8525675535202026,410.8825378417969,399.88916015625,0.9982163906097412,436.6034240722656,373.2309875488281,0.9995880722999573,430.7989196777344,384.41912841796875,0.9975924491882324,450.9498291015625,382.8644714355469,0.9455080032348633
5,503.87371826171875,527.5012817382812,0.001095414161682129,524.3692016601562,559.410888671875,0.0004502832889556885,507.1158447265625,355.3164367675781,0.0003371238708496094,508.7491149902344,354.4581298828125,0.0001589357852935791,414.4324645996094,370.057861328125,0.0006264448165893555,495.3746032714844,370.032470703125,0.9820497035980225,497.8545227050781,387.25018310546875,0.6152569651603699,461.929931640625,379.4098205566406,0.0779695212841034,498.9293518066406,395.3428955078125,0.9996715784072876,489.01373291015625,450.00360107421875,0.9993321895599365,446.2073974609375,424.1625671386719,0.9914360046386719,516.4519653320312,509.4648132324219,0.9143463373184204,519.6622314453125,483.9798583984375,0.9912608861923218,518.3401489257812,546.607177734375,0.9998500347137451,516.6141357421875,518.4481811523438,0.9923206567764282,472.9224853515625,519.5696411132812,0.9990706443786621,459.2320861816406,493.6392517089844,0.9684314727783203,424.50640869140625,411.622802734375,0.7715814709663391,406.5460510253906,372.7724609375,0.999945878982544,428.9193115234375,363.3434753417969,0.8260102272033691,411.0718994140625,399.5552062988281,0.9983027577400208,436.4627380371094,373.0517578125,0.9993076324462891,431.0175476074219,383.8603820800781,0.9968484044075012,451.1050720214844,382.3442687988281,0.9350658655166626
6,503.98858642578125,527.2577514648438,0.0009968876838684082,524.09619140625,559.0343017578125,0.00038871169090270996,507.18572998046875,355.1045227050781,0.00036469101905822754,450.9886169433594,507.908203125,0.0002148747444152832,414.5690612792969,370.62841796875,0.0005394518375396729,496.3128356933594,370.86724853515625,0.9748062491416931,498.2255554199219,388.3524475097656,0.8022656440734863,462.1881103515625,379.0949401855469,0.13101792335510254,497.0793762207031,395.4192810058594,0.9994970560073853,488.58367919921875,450.4082336425781,0.9997162818908691,442.99847412109375,421.6883544921875,0.9914841651916504,516.3471069335938,509.1270751953125,0.9044972658157349,519.50341796875,484.6554870605469,0.9872000217437744,518.1084594726562,546.1976928710938,0.9997915029525757,516.5311279296875,518.9327392578125,0.9939101934432983,471.60601806640625,519.5665893554688,0.9986591339111328,459.7427978515625,493.2465515136719,0.9615020751953125,424.9434509277344,411.8348388671875,0.7963787317276001,406.1109313964844,373.51678466796875,0.9999362230300903,428.8211364746094,363.73974609375,0.8180429935455322,410.8787841796875,400.04486083984375,0.9981149435043335,435.824951171875,372.7413635253906,0.9993975758552551,430.2667236328125,383.33001708984375,0.9968521595001221,449.891845703125,381.4577941894531,0.9625709056854248
7,503.5912170410156,527.2763671875,0.0011574923992156982,524.2099609375,559.105224609375,0.00035521388053894043,493.82708740234375,351.0469665527344,0.00021731853485107422,451.0280456542969,507.63226318359375,0.00019443035125732422,509.16851806640625,400.2616271972656,0.0005027651786804199,495.470947265625,374.6729736328125,0.9214878082275391,491.5103759765625,385.94964599609375,0.9052037000656128,462.1853332519531,379.7269592285156,0.11135745048522949,495.7550354003906,397.7422180175781,0.998430609703064,487.2580261230469,449.73931884765625,0.9997496604919434,443.627685546875,421.57476806640625,0.9889450073242188,516.13037109375,509.3437805175781,0.865241289138794,519.5420532226562,485.1263122558594,0.9856988191604614,517.9801635742188,547.005615234375,0.9998010396957397,515.9496459960938,518.6754760742188,0.9955474138259888,471.8146057128906,519.9439697265625,0.998862624168396,459.26263427734375,492.3450012207031,0.9717278480529785,425.3490905761719,412.12835693359375,0.7663263082504272,405.9827575683594,373.6786193847656,0.9999518394470215,429.56781005859375,363.6636047363281,0.7833156585693359,411.4116516113281,399.7967834472656,0.9978283643722534,436.5396423339844,373.1313781738281,0.999286413192749,431.0510559082031,383.3791809082031,0.9974420070648193,449.2550964355469,380.51177978515625,0.9597704410552979
