nose_1,nose_2,nose_3,nose_4,nose_5,nose_6,L_ear_1,L_ear_2,L_ear_3,L_ear_4,L_ear_5,L_ear_6,R_ear_1,R_ear_2,R_ear_3,R_ear_4,R_ear_5,R_ear_6,neck_1,neck_2,neck_3,neck_4,neck_5,neck_6,L_shoulder_1,L_shoulder_2,L_shoulder_3,L_shoulder_4,L_shoulder_5,L_shoulder_6,R_shoulder_1,R_shoulder_2,R_shoulder_3,R_shoulder_4,R_shoulder_5,R_shoulder_6,L_elbow_1,L_elbow_2,L_elbow_3,L_elbow_4,L_elbow_5,L_elbow_6,R_elbow_1,R_elbow_2,R_elbow_3,R_elbow_4,R_elbow_5,R_elbow_6,L_wrist_1,L_wrist_2,L_wrist_3,L_wrist_4,L_wrist_5,L_wrist_6,R_wrist_1,R_wrist_2,R_wrist_3,R_wrist_4,R_wrist_5,R_wrist_6,S_tail_1,S_tail_2,S_tail_3,S_tail_4,S_tail_5,S_tail_6,E_tail_1,E_tail_2,E_tail_3,E_tail_4,E_tail_5,E_tail_6,L_knee_1,L_knee_2,L_knee_3,L_knee_4,L_knee_5,L_knee_6,R_knee_1,R_knee_2,R_knee_3,R_knee_4,R_knee_5,R_knee_6,L_ankle_1,L_ankle_2,L_ankle_3,L_ankle_4,L_ankle_5,L_ankle_6,R_ankle_1,R_ankle_2,R_ankle_3,R_ankle_4,R_ankle_5,R_ankle_6,L_eye_1,L_eye_2,L_eye_3,L_eye_4,L_eye_5,L_eye_6,R_eye_1,R_eye_2,R_eye_3,R_eye_4,R_eye_5,R_eye_6
36.4463923662941,-173.344046758806,3206.96887622649,0.12,0.8,1,49.4855163446866,-130.552744078059,3124.62137794563,0.56,0.9,1,151.374950780063,-168.773942684536,3172.3365232647,0.56,0.9,1,141.162642411066,-98.3547226577757,3149.60521886459,0.1,0.66,0.03,16.471742728343,-70.0241271509621,3151.75609139289,0.85,0.07,0.09,132.753903604146,-63.4366946848552,3231.82318399088,0.95,0.49,0.05,-88.5305962001053,-133.318854296872,3158.55002981817,0.85,0.07,0.09,-7.7715155667252,-172.49276538293,3323.48285842645,0.95,0.49,0.05,-167.412062113305,-305.606649460378,3142.49853295035,0.85,0.07,0.09,-100.741723394812,-268.454325376392,3234.75787848566,0.95,0.49,0.05,274.325757478035,309.762252479651,3306.98674321592,0.1,0.66,0.03,332.667123226749,467.317093574129,3410.91241135722,0.96,0.94,0.08,225.119272322487,496.276337426282,3424.3333173256,0.25,0.08,0.96,280.766584067964,385.330625917067,3508.35059402233,0.78,0.08,0.96,335.901812413802,551.465700007046,3450.92021098373,0.25,0.08,0.96,357.59006788414,527.457669284543,3565.8883391477,0.78,0.08,0.96,48.4985978339735,-170.914577937807,3167.24470131793,0,0,0,58.9901311527026,-175.233224220456,3185.8579610345,0.4,0.4,0.4
35.5247798512178,-171.652630948831,3208.65863684576,0.12,0.8,1,48.3781734197119,-132.941623284344,3124.1722473413,0.56,0.9,1,152.522686048004,-166.638079396345,3168.39279886775,0.56,0.9,1,139.953741816653,-95.2812536739612,3149.58871461275,0.1,0.66,0.03,15.3559540918433,-68.5865521950506,3149.13263817276,0.85,0.07,0.09,133.09045784193,-61.5790436583336,3233.11261750518,0.95,0.49,0.05,-87.0080166927496,-134.448039719798,3158.98349780371,0.85,0.07,0.09,-14.3172972592407,-179.904279923407,3321.97424272573,0.95,0.49,0.05,-169.357494955247,-307.208130327386,3138.9277918055,0.85,0.07,0.09,-101.076536926129,-269.925530778445,3235.49879110894,0.95,0.49,0.05,272.037848485827,305.008447966796,3306.41884762851,0.1,0.66,0.03,334.07032735973,470.354881330063,3411.94793988151,0.96,0.94,0.08,218.202789417834,494.90702094599,3427.94127132748,0.25,0.08,0.96,278.28109527792,394.019673922222,3508.68574555179,0.78,0.08,0.96,336.012259051121,551.668018291797,3452.66431702487,0.25,0.08,0.96,357.362780393946,533.013144609245,3567.26925433186,0.78,0.08,0.96,48.3946800354794,-170.060659395019,3168.69115561433,0,0,0,56.6303253878846,-175.43004840807,3186.35860235888,0.4,0.4,0.4
37.0134544094492,-173.26003308666,3208.16340158505,0.12,0.8,1,49.237232097172,-127.407562765614,3122.10832415215,0.56,0.9,1,157.272240655895,-163.995215436005,3167.18164187874,0.56,0.9,1,138.350284260159,-95.0929015757916,3147.62777172755,0.1,0.66,0.03,11.1967353972344,-61.794754302054,3150.16710547902,0.85,0.07,0.09,142.963469997734,-55.0718644149504,3229.93658102238,0.95,0.49,0.05,-84.7914519927687,-139.680181330812,3162.86216088076,0.85,0.07,0.09,-14.6053523884795,-177.212796612513,3324.55966756285,0.95,0.49,0.05,-163.711442874271,-308.198728603177,3137.29584521446,0.85,0.07,0.09,-108.327380277522,-266.58274036413,3235.10121525815,0.95,0.49,0.05,272.106617239983,311.314726532476,3303.49615873529,0.1,0.66,0.03,331.136141914089,486.207447433482,3411.75188121781,0.96,0.94,0.08,224.473899665689,498.919941148978,3436.59690119527,0.25,0.08,0.96,279.897855140709,397.131151530996,3507.64960592847,0.78,0.08,0.96,332.769955569679,559.001799886269,3453.01157153331,0.25,0.08,0.96,357.037775203792,538.214289749136,3570.24544525114,0.78,0.08,0.96,49.3615421918763,-168.307739257533,3170.85481077285,0,0,0,59.944769267333,-176.228488798092,3184.51067325894,0.4,0.4,0.4
37.46488686113,-172.612246163499,3206.59865943226,0.12,0.8,1,49.6687493212716,-128.222045170685,3123.78991919089,0.56,0.9,1,153.635398991677,-162.192478091374,3170.74193053882,0.56,0.9,1,139.323702939611,-94.0685330369804,3149.36803677178,0.1,0.66,0.03,13.2739722215223,-66.3559843869616,3148.98766381701,0.85,0.07,0.09,130.566647426514,-58.7719849699471,3231.65004755683,0.95,0.49,0.05,-86.3697276560148,-135.920397370922,3159.31396096542,0.85,0.07,0.09,-16.1195473885684,-173.548529375659,3321.3203080919,0.95,0.49,0.05,-162.808253378301,-305.624504478482,3137.86254704284,0.85,0.07,0.09,-108.958488174192,-269.521426494271,3235.59578616958,0.95,0.49,0.05,272.084459836168,307.030208625899,3302.72785015325,0.1,0.66,0.03,331.635911645135,468.900519303261,3408.89705092951,0.96,0.94,0.08,220.540532317182,497.552720804256,3433.76663229753,0.25,0.08,0.96,279.893078838711,385.685824989199,3504.26887964685,0.78,0.08,0.96,337.131647009656,552.467127303845,3450.54927978051,0.25,0.08,0.96,356.398824309883,532.525053884766,3568.01218351272,0.78,0.08,0.96,44.3420696372047,-165.821629183815,3167.05917756719,0,0,0,60.1965472539148,-172.668246787041,3183.62703180417,0.4,0.4,0.4
37.9272597884033,-172.092165412472,3208.54557926542,0.12,0.8,1,46.2660013404861,-130.973283982841,3119.07524517811,0.56,0.9,1,154.078661075175,-159.903805374235,3162.14762186173,0.56,0.9,1,140.823177557192,-91.4374209055388,3145.00530738636,0.1,0.66,0.03,10.714651211769,-69.2318421103634,3137.99367032547,0.85,0.07,0.09,129.358593184767,-62.2421001812451,3231.80374956031,0.95,0.49,0.05,-86.5224737140965,-135.210105067685,3159.00819417163,0.85,0.07,0.09,-15.0205091019433,-174.648973939444,3323.33507827486,0.95,0.49,0.05,-163.522010787176,-307.656479416349,3136.90875161723,0.85,0.07,0.09,-110.380658113908,-271.560409984172,3237.20594488549,0.95,0.49,0.05,270.205429852706,308.221713976461,3303.49560606544,0.1,0.66,0.03,331.73243900494,484.608975023865,3412.55655670811,0.96,0.94,0.08,227.681019015522,500.54399165279,3425.27006388213,0.25,0.08,0.96,277.96787251238,396.493291096038,3505.45991623105,0.78,0.08,0.96,337.131512327993,559.443840224118,3454.03100773559,0.25,0.08,0.96,355.622886098504,533.367538354313,3568.66943605935,0.78,0.08,0.96,48.9279407819569,-166.931635779982,3167.68520327185,0,0,0,60.1400456798885,-174.372074346859,3181.9417968443,0.4,0.4,0.4
39.090128869414,-172.521052669542,3209.21493794096,0.12,0.8,1,45.7074553260768,-131.384905074859,3122.0947174089,0.56,0.9,1,156.859445253446,-159.563064499842,3168.82910586396,0.56,0.9,1,140.93052131421,-91.6246050078927,3148.17683434897,0.1,0.66,0.03,9.18549936774191,-67.0976683658583,3139.16252023401,0.85,0.07,0.09,130.774371866025,-60.5278944014455,3228.21362113718,0.95,0.49,0.05,-86.5599309122681,-134.069599435294,3161.95233666704,0.85,0.07,0.09,-12.8516830134403,-174.236662215504,3322.42172537903,0.95,0.49,0.05,-165.329019318406,-307.237840568222,3139.25092510248,0.85,0.07,0.09,-107.464725851861,-269.32239331597,3237.3198262447,0.95,0.49,0.05,270.669265751774,310.147025851953,3305.73130283539,0.1,0.66,0.03,329.464757990022,485.737982157874,3406.34306037558,0.96,0.94,0.08,226.709410978369,498.324052612449,3423.95107437866,0.25,0.08,0.96,279.362739134597,393.662189817905,3507.22715133191,0.78,0.08,0.96,336.967819939457,554.832800553273,3450.00362368723,0.25,0.08,0.96,355.108649529106,533.154494181202,3567.72711103651,0.78,0.08,0.96,44.3932318511885,-166.348695331063,3170.43505506803,0,0,0,58.9369790239808,-175.419548735684,3186.1891468911,0.4,0.4,0.4
38.9926273232129,-166.694852827546,3209.41495701036,0.12,0.8,1,45.930482540842,-125.089393310917,3121.13455461449,0.56,0.9,1,154.185201477513,-158.280921076211,3163.45792899098,0.56,0.9,1,142.951835797793,-88.9309084732579,3146.43476531045,0.1,0.66,0.03,14.3710242153539,-69.5614729990214,3150.81788888964,0.85,0.07,0.09,136.906513582583,-58.0723851927608,3228.76247061587,0.95,0.49,0.05,-88.2193552430894,-129.58976815338,3160.21449636202,0.85,0.07,0.09,-12.2454228081242,-172.633155481015,3326.61520729814,0.95,0.49,0.05,-166.804783708166,-306.60861489478,3136.06008633086,0.85,0.07,0.09,-106.673951436188,-266.791081687312,3236.56156403102,0.95,0.49,0.05,267.381670150495,306.444152459986,3303.25244118537,0.1,0.66,0.03,330.057715956134,472.716014572602,3409.90539705463,0.96,0.94,0.08,227.145693326457,500.002725959976,3426.13754397334,0.25,0.08,0.96,276.835781781637,393.823040057181,3509.75130126957,0.78,0.08,0.96,335.69805965277,555.744054652826,3451.00683122768,0.25,0.08,0.96,354.21618555902,532.818708965615,3569.2469447615,0.78,0.08,0.96,44.1753276518076,-162.504451447864,3169.8784376414,0,0,0,59.6864338972031,-166.615292104969,3183.8528169065,0.4,0.4,0.4
36.8224409463553,-165.263563067838,3206.1209874045,0.12,0.8,1,47.4782071023169,-123.253280515624,3118.67805834449,0.56,0.9,1,153.194728391492,-154.2353616575,3162.4479800871,0.56,0.9,1,142.422499866505,-90.5474339198775,3149.93961898497,0.1,0.66,0.03,14.0512538224545,-64.627520655993,3151.53852837392,0.85,0.07,0.09,131.820043521947,-58.2165955417765,3225.92441249344,0.95,0.49,0.05,-90.4591933944329,-131.278897928198,3155.86337204878,0.85,0.07,0.09,-14.5788623312267,-171.190272170864,3326.93680750944,0.95,0.49,0.05,-170.584574608567,-308.90562672565,3137.20946113529,0.85,0.07,0.09,-107.168305961437,-269.915332123247,3237.66365892105,0.95,0.49,0.05,264.31252086805,304.740154101701,3303.31060573379,0.1,0.66,0.03,327.070511110245,475.528668410723,3411.4170000448,0.96,0.94,0.08,195.772390815983,502.510256513372,3521.37748506011,0.25,0.08,0.96,277.747744563692,392.211052284621,3507.83489580802,0.78,0.08,0.96,335.866889736427,553.986771521537,3451.90374702385,0.25,0.08,0.96,355.03838786547,531.059727656265,3566.31055703428,0.78,0.08,0.96,44.2033190592125,-158.357521668756,3166.04296623437,0,0,0,60.2343334199783,-167.802252813199,3180.45989034579,0.4,0.4,0.4
34.4056159980668,-166.83084971055,3205.20311536223,0.12,0.8,1,47.0385018099978,-120.270493334689,3114.72131692529,0.56,0.9,1,154.018791151276,-155.653258340148,3163.74617948763,0.56,0.9,1,142.117259718962,-89.4365478709632,3146.67147160226,0.1,0.66,0.03,8.20486438516601,-65.6529280154902,3139.90473532287,0.85,0.07,0.09,128.022601312876,-60.0390896144449,3229.71660004945,0.95,0.49,0.05,-89.7415185503045,-132.041814208259,3163.78039941489,0.85,0.07,0.09,-6.77211866089165,-170.143760314483,3328.85366036586,0.95,0.49,0.05,-170.687636236446,-307.039099490266,3138.83144006144,0.85,0.07,0.09,-107.317375733859,-269.537159690733,3239.84954867074,0.95,0.49,0.05,266.944868643744,310.922215300743,3304.85021072352,0.1,0.66,0.03,326.893140942989,477.593501804911,3416.38992555146,0.96,0.94,0.08,241.047808800021,502.959851699447,3420.92311184431,0.25,0.08,0.96,278.617344759921,395.164227783324,3506.68257200957,0.78,0.08,0.96,335.104358594551,556.219718919209,3454.38680069945,0.25,0.08,0.96,355.482765187544,532.431005478582,3567.27508385702,0.78,0.08,0.96,43.5928208691631,-161.532017080613,3165.41101548059,0,0,0,59.3622323876417,-169.568951856057,3180.59303877463,0.4,0.4,0.4
33.2059208852049,-163.639877996132,3205.15103043197,0.12,0.8,1,45.0016355212006,-118.68910821399,3115.82914221457,0.56,0.9,1,151.608043486587,-151.714255698407,3157.68338130456,0.56,0.9,1,137.101475879098,-87.019996471187,3146.77109731689,0.1,0.66,0.03,6.40478024883632,-64.0348029019061,3139.08676189876,0.85,0.07,0.09,125.752333707237,-59.6789191613955,3231.66456825144,0.95,0.49,0.05,-90.4763868547677,-130.410246775559,3167.41086367508,0.85,0.07,0.09,-14.2947445633559,-169.486369810573,3327.99837549902,0.95,0.49,0.05,-169.676846771438,-304.930839031199,3146.21151858382,0.85,0.07,0.09,-107.111953099602,-269.973413785026,3244.86820860868,0.95,0.49,0.05,271.310243256245,311.740372337884,3308.87000573142,0.1,0.66,0.03,333.102399099707,488.40055473451,3417.37636669148,0.96,0.94,0.08,242.809950158141,504.969177672759,3422.30320827126,0.25,0.08,0.96,277.194700011906,390.225577262197,3506.4311354939,0.78,0.08,0.96,335.298303181739,556.955452586163,3453.70972794663,0.25,0.08,0.96,355.087567811884,532.880348924221,3566.72022910589,0.78,0.08,0.96,41.6306800768036,-158.203753365601,3164.42005529667,0,0,0,56.6064834625017,-172.288827371415,3178.82876826061,0.4,0.4,0.4
33.0679489316291,-172.069255423784,3200.26935043913,0.12,0.8,1,44.2506578064603,-119.820880895831,3116.82139280449,0.56,0.9,1,150.287063178011,-149.842359773073,3157.08472412296,0.56,0.9,1,134.05411444841,-86.9168729287542,3144.66383169736,0.1,0.66,0.03,5.36563758938342,-65.8276296276035,3139.37037470906,0.85,0.07,0.09,122.572691939782,-59.8615890438313,3226.45091557296,0.95,0.49,0.05,-91.0612903149633,-136.534518523863,3162.69223610192,0.85,0.07,0.09,-6.81714190443211,-166.234686512382,3329.58184899419,0.95,0.49,0.05,-171.496875621112,-306.368243995751,3144.86421515767,0.85,0.07,0.09,-111.565047694043,-264.367709254318,3239.1812948578,0.95,0.49,0.05,268.010907796089,310.051766666484,3307.91017364768,0.1,0.66,0.03,329.365445056284,489.831062228858,3417.91932739586,0.96,0.94,0.08,241.946703962579,505.598176632166,3420.36686501592,0.25,0.08,0.96,278.153328156067,386.501636591062,3507.71963396915,0.78,0.08,0.96,336.060000010041,558.971601816245,3456.04041099994,0.25,0.08,0.96,355.859578729533,531.741827872364,3566.19450828613,0.78,0.08,0.96,41.2292587086122,-162.986975617681,3162.79993701721,0,0,0,55.1530452047587,-173.841060128193,3175.63984753304,0.4,0.4,0.4
31.5514886580166,-174.678315501843,3195.5096655921,0.12,0.8,1,45.3387063093329,-115.608512180652,3116.02261085713,0.56,0.9,1,144.59835233617,-151.589705488465,3160.23162071681,0.56,0.9,1,133.063813165557,-87.5362491337883,3144.05704399707,0.1,0.66,0.03,6.11084021824901,-61.1745539864124,3140.23913182555,0.85,0.07,0.09,121.377397489793,-59.1422498939127,3231.89759923599,0.95,0.49,0.05,-89.6245108180536,-129.117599176526,3165.0557804342,0.85,0.07,0.09,-14.1514186504874,-165.218513614201,3328.9775519118,0.95,0.49,0.05,-172.445504988878,-298.412785493026,3148.68922618892,0.85,0.07,0.09,-112.849777325639,-262.416593147611,3242.35496516298,0.95,0.49,0.05,267.750744745771,309.75721559654,3309.52162958771,0.1,0.66,0.03,330.020437066318,487.565211270143,3417.69268179507,0.96,0.94,0.08,241.664837844767,504.27695597536,3421.62697294033,0.25,0.08,0.96,279.841458577516,384.264484983271,3508.09281207793,0.78,0.08,0.96,335.320313275325,560.023875537399,3456.46340185493,0.25,0.08,0.96,355.010378153287,529.690574449067,3567.51358571088,0.78,0.08,0.96,38.9074431319949,-159.94807694513,3158.98759918119,0,0,0,54.4384168465608,-175.595634611966,3174.86581166559,0.4,0.4,0.4
28.9814716758815,-174.917048529815,3196.22422022276,0.12,0.8,1,46.6386721378614,-113.694656011964,3117.73708821869,0.56,0.9,1,145.473765310519,-149.876027850785,3162.05702682493,0.56,0.9,1,132.37899098472,-85.948981889735,3143.4703976043,0.1,0.66,0.03,5.08020323989077,-65.560243924546,3143.87880034782,0.85,0.07,0.09,120.95187144802,-57.1264758120667,3228.49478868837,0.95,0.49,0.05,-88.8781774822184,-136.273006408629,3169.75399723544,0.85,0.07,0.09,-14.6428769569858,-168.528067128691,3330.34355664872,0.95,0.49,0.05,-173.025827355457,-299.605576266872,3154.35379796802,0.85,0.07,0.09,-116.33161065741,-260.711604561475,3243.85003368113,0.95,0.49,0.05,265.186796087376,307.510053434956,3309.84489284286,0.1,0.66,0.03,329.740852907368,487.541126126056,3416.64138478651,0.96,0.94,0.08,243.111944714321,504.619282627018,3420.20037820279,0.25,0.08,0.96,277.287691896868,383.74276707917,3504.78162656167,0.78,0.08,0.96,333.638802520561,559.678843945439,3453.22081147419,0.25,0.08,0.96,353.799280347461,529.466848681373,3566.20696599818,0.78,0.08,0.96,39.1593724919653,-162.070166122794,3160.74345052939,0,0,0,51.8077986947641,-174.107665819786,3177.51739995521,0.4,0.4,0.4
28.0214129168887,-174.959272390429,3192.79628305776,0.12,0.8,1,48.3973207888042,-111.546827789137,3112.8317854072,0.56,0.9,1,148.045001662031,-148.40338919929,3160.33049857679,0.56,0.9,1,134.876309962392,-85.7079622743481,3151.95208450339,0.1,0.66,0.03,3.83776365892942,-64.4094258248581,3145.03968367425,0.85,0.07,0.09,124.501519690843,-60.0136308849018,3229.17114074766,0.95,0.49,0.05,-93.1792914216563,-130.484699078247,3172.0746388304,0.85,0.07,0.09,-5.39182901615348,-164.136904361668,3330.13645074363,0.95,0.49,0.05,-171.885505054447,-302.205518374774,3155.35804905165,0.85,0.07,0.09,-116.887612992648,-258.140502550265,3244.02437145391,0.95,0.49,0.05,264.842099522119,311.992795956075,3309.73904784096,0.1,0.66,0.03,329.818272361043,491.068855075622,3420.22110638747,0.96,0.94,0.08,227.803488813338,502.368281773532,3422.67834285511,0.25,0.08,0.96,277.974139247184,389.297797798945,3507.53308604636,0.78,0.08,0.96,333.800214938449,561.550509053803,3455.80237312504,0.25,0.08,0.96,353.535478414,532.892173159175,3568.10190246836,0.78,0.08,0.96,38.961569979784,-163.763080089325,3157.00073020473,0,0,0,52.3094918719892,-176.105850020077,3174.45478053703,0.4,0.4,0.4
29.445118053355,-163.110917439464,3199.37482999946,0.12,0.8,1,46.3301136902219,-103.591835328112,3112.90813518605,0.56,0.9,1,149.949115713929,-153.948384018327,3155.24526437637,0.56,0.9,1,134.917336893603,-88.63672385345,3143.66779979511,0.1,0.66,0.03,3.07475077395471,-61.1353163185952,3145.15715602881,0.85,0.07,0.09,123.404894393025,-55.3072389137277,3238.58820631832,0.95,0.49,0.05,-93.6985452895654,-130.228915983245,3177.30000936465,0.85,0.07,0.09,-17.4674626331,-162.75002282438,3332.86171468553,0.95,0.49,0.05,-176.421372347234,-300.468543584917,3157.69563173165,0.85,0.07,0.09,-120.792921548167,-261.391703769879,3249.83684253902,0.95,0.49,0.05,266.10402796479,311.004640278279,3307.13523122154,0.1,0.66,0.03,328.758582317942,490.215469125325,3412.10679091216,0.96,0.94,0.08,229.029330237194,503.702850855571,3424.18472774827,0.25,0.08,0.96,277.182136876169,385.058213892695,3505.9927740422,0.78,0.08,0.96,336.129287083321,559.513611759907,3450.30665864362,0.25,0.08,0.96,351.338548153058,531.131541621147,3567.36195229081,0.78,0.08,0.96,37.8412599084348,-155.093751197059,3161.51360117162,0,0,0,55.4359141903279,-168.29364084291,3173.73107137164,0.4,0.4,0.4
31.0608025329033,-167.584251084405,3195.77667931599,0.12,0.8,1,48.0008652665852,-103.675540547515,3110.01517996774,0.56,0.9,1,149.707696156418,-148.295292264031,3147.89981625234,0.56,0.9,1,136.547952531971,-86.102748694636,3143.27892889504,0.1,0.66,0.03,0.867496343118582,-65.4010914221055,3147.4344013446,0.85,0.07,0.09,127.784555561878,-57.684872217397,3231.81911850974,0.95,0.49,0.05,-95.5199865456543,-128.916762923266,3177.19462587112,0.85,0.07,0.09,-15.3050317556257,-164.502734172406,3333.01072931408,0.95,0.49,0.05,-178.209014896209,-296.873118157976,3159.71866859499,0.85,0.07,0.09,-118.805718938224,-261.166901469084,3249.50900268912,0.95,0.49,0.05,265.621325985069,312.937463662885,3306.01592715268,0.1,0.66,0.03,328.077153212054,492.190379503718,3408.73316135,0.96,0.94,0.08,222.853472468147,505.248877831818,3434.65137017837,0.25,0.08,0.96,274.712595192818,382.291818212336,3506.8551246639,0.78,0.08,0.96,336.079106220121,558.712916684327,3447.64301021701,0.25,0.08,0.96,353.276488431412,530.068306979043,3568.35581913397,0.78,0.08,0.96,40.3001101701915,-159.125023529974,3158.67203316006,0,0,0,57.7103868365208,-170.412772450465,3169.57059851854,0.4,0.4,0.4
26.3747459492115,-170.727585218402,3192.52603185132,0.12,0.8,1,46.3814464348565,-102.972884296401,3107.0430234141,0.56,0.9,1,147.759687193298,-147.875683272626,3153.91683951697,0.56,0.9,1,132.958389890192,-84.4677073241029,3144.79803180017,0.1,0.66,0.03,-0.540725131476206,-60.6362745579493,3148.30961097069,0.85,0.07,0.09,123.760024530625,-60.99926681452,3235.05135764283,0.95,0.49,0.05,-97.0098251700593,-127.98293901906,3178.52347418538,0.85,0.07,0.09,-20.0804464979098,-161.250455396303,3335.22761435914,0.95,0.49,0.05,-180.142868890514,-295.981363810205,3160.93452234788,0.85,0.07,0.09,-119.557200734298,-258.315360454688,3250.78261216547,0.95,0.49,0.05,266.319897406951,311.371557460867,3306.00223821996,0.1,0.66,0.03,326.737624568479,491.101862356299,3412.18592625502,0.96,0.94,0.08,219.309458471007,506.397762611977,3436.92925320759,0.25,0.08,0.96,274.365663295922,385.837728270593,3507.30379007258,0.78,0.08,0.96,335.490857866729,557.451736489336,3449.3259642961,0.25,0.08,0.96,350.860397286988,528.945092460907,3568.38740583325,0.78,0.08,0.96,37.395962279258,-155.306976088049,3153.66001156956,0,0,0,55.3068082888736,-171.301433363414,3166.06710467848,0.4,0.4,0.4
23.6616576965691,-171.772428718807,3185.31358011105,0.12,0.8,1,47.5442343701843,-105.991195802999,3104.99417856179,0.56,0.9,1,147.392627028573,-146.463032928047,3153.30090724998,0.56,0.9,1,133.168338155592,-85.9890200876403,3152.36134030339,0.1,0.66,0.03,-2.5108452188849,-64.2615782861827,3145.57175656538,0.85,0.07,0.09,116.637636168794,-62.1148514721003,3238.36321150765,0.95,0.49,0.05,-95.3357964568311,-132.745990877381,3176.88539311231,0.85,0.07,0.09,-21.8372559313505,-162.453623287045,3340.26290635814,0.95,0.49,0.05,-180.312890310155,-294.137890539169,3161.35969554198,0.85,0.07,0.09,-119.543902845038,-261.073998670101,3251.56263086775,0.95,0.49,0.05,266.12570800053,310.612212482638,3306.58002085831,0.1,0.66,0.03,327.900213269151,472.224532968412,3416.46303664431,0.96,0.94,0.08,224.521309081775,501.658167631156,3434.77286065287,0.25,0.08,0.96,275.733228880984,387.183156494838,3508.52108787536,0.78,0.08,0.96,334.866551566209,559.741648600866,3453.21259979949,0.25,0.08,0.96,353.560595315514,528.068281148619,3566.42687099561,0.78,0.08,0.96,37.1831643771417,-155.523122183189,3150.04386283173,0,0,0,53.6452506963451,-172.121238541445,3165.32127733395,0.4,0.4,0.4
20.6849583441965,-167.77484648457,3187.34238612366,0.12,0.8,1,45.2785917419728,-98.042557379038,3103.96818237457,0.56,0.9,1,147.706319130348,-146.822761413696,3154.43943937872,0.56,0.9,1,133.318545305506,-82.1922387118022,3152.20822599499,0.1,0.66,0.03,-3.6982847011019,-58.2593786755415,3147.24694588332,0.85,0.07,0.09,120.526525480778,-52.7846205241507,3233.80807387477,0.95,0.49,0.05,-94.7818574795683,-126.738896414536,3176.3561116314,0.85,0.07,0.09,-22.8526168033316,-161.520394590832,3341.8810100855,0.95,0.49,0.05,-177.73188586256,-295.042662353116,3161.3649949878,0.85,0.07,0.09,-123.224773421307,-261.308728079513,3255.85732688352,0.95,0.49,0.05,264.957909212648,310.032415265659,3304.7200529562,0.1,0.66,0.03,327.900312804349,487.305636601468,3413.98601531662,0.96,0.94,0.08,220.291876319773,503.378449902749,3433.39205370482,0.25,0.08,0.96,274.373113960169,385.232085638392,3508.03463851815,0.78,0.08,0.96,335.959123444948,554.843198072144,3449.95803157909,0.25,0.08,0.96,353.191468915609,525.483558198664,3566.8500304192,0.78,0.08,0.96,35.8579505344405,-152.558520177863,3149.19466137569,0,0,0,51.9050709988892,-168.902195536687,3166.03468652346,0.4,0.4,0.4
22.0415469228887,-164.817305201397,3184.67130915722,0.12,0.8,1,45.1531564608352,-102.393884840812,3107.34247613802,0.56,0.9,1,145.953697405974,-147.285237077887,3161.3085063671,0.56,0.9,1,132.246202389703,-84.428527795108,3155.44706861057,0.1,0.66,0.03,-2.00600279351781,-57.7631938299696,3148.86267592009,0.85,0.07,0.09,114.84426627362,-61.3656490348501,3238.26971959562,0.95,0.49,0.05,-98.8379501931037,-128.137176697119,3178.1328549722,0.85,0.07,0.09,-23.3052670739761,-157.906833766234,3341.53447605359,0.95,0.49,0.05,-179.66127178465,-298.785994236744,3162.09333674375,0.85,0.07,0.09,-119.465359776373,-257.809380903546,3260.29152845669,0.95,0.49,0.05,264.765780725235,302.817575473192,3303.89488301626,0.1,0.66,0.03,326.187199295102,487.92891891175,3415.41618900332,0.96,0.94,0.08,241.730924044397,506.088963171199,3417.821435367,0.25,0.08,0.96,274.155547238598,383.098519327414,3509.79165238372,0.78,0.08,0.96,336.693089648597,555.860989917114,3452.10996774087,0.25,0.08,0.96,352.080636058882,528.422335923829,3564.18042363104,0.78,0.08,0.96,35.6415371937547,-153.901218549339,3149.03705777245,0,0,0,50.0814175673906,-168.613766213456,3165.88196882817,0.4,0.4,0.4
21.9352056813648,-168.269943265831,3184.85606845001,0.12,0.8,1,45.5833724037824,-97.9745714586646,3102.54677734837,0.56,0.9,1,144.467932685016,-146.608092146999,3157.38373372819,0.56,0.9,1,133.770286084827,-84.322553680591,3156.1747095089,0.1,0.66,0.03,-4.14465739226627,-57.6231356291925,3162.14936272132,0.85,0.07,0.09,117.446572301357,-53.620887734463,3236.24957212998,0.95,0.49,0.05,-95.1494917846591,-124.258209318452,3179.05994620072,0.85,0.07,0.09,-21.9368131825661,-159.749320679378,3341.85662101608,0.95,0.49,0.05,-176.97280002077,-296.480070567739,3169.50764732123,0.85,0.07,0.09,-120.20895977997,-257.098334100849,3262.97196024559,0.95,0.49,0.05,265.238359858012,306.901009961177,3305.30878564083,0.1,0.66,0.03,328.760857385845,488.849587676378,3421.00472070898,0.96,0.94,0.08,224.561700582474,505.459452267069,3435.68703369818,0.25,0.08,0.96,274.156263741358,382.896503826732,3506.73371717182,0.78,0.08,0.96,336.14311679747,556.413722272336,3453.50947560753,0.25,0.08,0.96,352.495652909516,529.233633441495,3566.22640233374,0.78,0.08,0.96,35.5227595987304,-153.985867997715,3148.52103737827,0,0,0,50.1105124850419,-171.120944339758,3165.00702198983,0.4,0.4,0.4
